id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h(resume quality),l(resume quality),call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,1,4,2,4,0,0,0,0,389,6,1,0,1,0,Neil,m,w,0,1,0,c,a,407,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,1,3,colp,0,133.4,0,133.4,0,0,0.125,0.875,11.814311,0,0.89285713,11.36244,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,1,4,5,3,0,1,0,1,13,1,1,1,1,0,Tyrone,m,b,1,0,0,c,a,407,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,3,colp,0,133.4,0,133.4,0,0,0.125,0.875,11.814311,0,0.89285713,11.36244,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,1,2,3,4,0,1,0,0,22,1,0,1,0,1,Leroy,m,b,1,0,0,c,s,410,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,0,some,,0,,840,,,0,0.000396259,0.9723807,10.610833,0.16797432,0.19626723,9.834781,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,7,0,1,0,1,365,6,1,1,1,0,Todd,m,w,1,0,1,c,s,410,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,some,,0,,840,,,0,0.000396259,0.9723807,10.610833,0.16797432,0.19626723,9.834781,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,1,3,3,0,0,0,0,316,6,0,0,1,1,Brad,m,w,0,1,0,c,s,412,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,2,3,0,0,0,0,389,6,1,0,1,0,Ebony,f,b,0,1,0,c,a,411,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,4,2,0,0,0,1,27,1,0,0,1,0,Jill,f,w,0,1,0,c,a,411,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,4,4,0,0,0,0,316,6,1,1,1,0,Kristen,f,w,1,0,0,c,a,411,0.02845714,0.6353186,10.18893,0.200197,0.17214827,9.337942,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,2,4,1,1,0,1,266,4,1,1,0,1,Lakisha,f,b,1,0,0,c,s,412,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,3,4,0,1,1,0,316,6,1,1,1,1,Matthew,m,w,1,0,0,c,s,412,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,6,4,0,0,0,0,389,6,1,1,1,1,Tamika,f,b,1,0,0,c,a,411,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,some,,1,,,,,,,,,,,,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,
b,1,4,3,2,0,0,0,0,317,6,0,0,1,1,Tremayne,m,b,0,1,0,c,s,412,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,,,0,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,4,10,0,1,0,1,379,6,0,1,1,1,Aisha,f,b,1,0,0,c,a,413,0.000904413,0.9188523,10.758413,0.12714799,0.28841415,10.074201,1,,,1,2128,10700,1000,5400,1,0.015180266,0.9804825,9.991315,0.22607753,0.10436433,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,2,3,4,0,1,0,1,365,6,1,1,0,0,Brett,m,w,1,0,1,c,s,414,0.6911068,0.15632284,10.099629,0.22815758,0.050933633,8.959954,0,some,,0,,840,,840,1,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,5,0,1,0,0,22,1,1,1,0,1,Darnell,m,b,1,0,0,c,s,414,0.10430054,0.8373702,10.466754,0.101334654,0.5916955,10.540329,0,some,,0,,840,,840,1,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,5,11,0,1,0,1,13,1,1,1,1,0,Emily,f,w,1,0,0,c,a,413,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1,,,1,2128,10700,1000,5400,1,0.015180266,0.9804825,9.991315,0.22607753,0.10436433,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,2,3,0,0,0,0,389,6,1,0,1,1,Latonya,f,b,0,1,0,c,a,413,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1,,,1,2128,10700,1000,5400,1,0.015180266,0.9804825,9.991315,0.22607753,0.10436433,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,4,2,0,0,0,1,27,1,0,0,1,1,Sarah,f,w,0,1,0,c,a,413,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,1,,,1,2128,10700,1000,5400,1,0.015180266,0.9804825,9.991315,0.22607753,0.10436433,9.325542,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,4,7,0,0,0,0,316,6,1,1,1,0,Aisha,f,b,1,0,0,c,a,415,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,1,5,,1,3724.8,12208,3724.8,12208,0,0.008481543,0.9596099,10.693126,0.08406815,0.30204752,9.972407,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,4,4,7,0,1,0,1,379,6,0,1,1,1,Anne,f,w,1,0,0,c,a,415,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1,5,,1,3724.8,12208,3724.8,12208,0,0.008481543,0.9596099,10.693126,0.08406815,0.30204752,9.972407,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,4,3,4,0,1,0,1,263,4,1,1,0,0,Jermaine,m,b,1,0,0,c,s,416,0.014516993,0.97367543,10.565582,0.11620284,0.15647578,9.718663,1,2,,0,,,,,0,0.006230256,0.833582,10.515479,0.13342401,0.262636,9.863707,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,3,4,0,1,0,0,17,1,1,1,0,1,Neil,m,w,1,0,0,c,s,416,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,1,2,,0,,,,,0,0.006230256,0.833582,10.515479,0.13342401,0.262636,9.863707,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,4,4,4,0,1,0,0,13,1,1,1,1,0,Allison,f,w,1,0,0,c,a,417,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,1,1,somcol,0,17.9,684,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,1,4,2,6,1,1,0,0,266,4,1,1,0,1,Anne,f,w,1,0,1,c,s,418,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,some,,1,1238.1,1643,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,5,6,0,1,0,1,13,1,1,1,1,0,Keisha,f,b,1,0,0,c,a,417,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1,1,somcol,0,17.9,684,,,,,,,,,,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,
b,1,4,3,6,0,1,0,1,263,4,1,1,0,1,Latonya,f,b,1,0,1,c,s,418,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,some,,1,1238.1,1643,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,3,6,0,1,0,0,267,4,1,1,0,1,Latonya,f,b,1,0,0,c,s,419,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1,,,0,,,,,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,2,6,0,1,1,0,266,4,1,1,0,1,Laurie,f,w,1,0,0,c,s,419,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1,,,0,,,,,0,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,2,6,1,1,0,0,266,4,1,1,0,1,Jay,m,w,1,0,0,c,s,420,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1,2,,1,2160.7,24193,,600,1,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,4,2,4,0,1,0,0,263,4,1,1,0,0,Lakisha,f,b,1,0,0,c,s,420,,,,,,,1,2,,1,2160.7,24193,,600,1,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Public
b,1,2,3,23,0,1,0,1,387,6,1,0,1,0,Anne,f,w,0,1,0,c,a,421,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0,,,1,250.5,745,37.7,200,0,0.005700891,0.9183065,10.79786,0.07995717,0.21524481,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,4,5,0,0,0,1,313,5,1,0,1,0,Keisha,f,b,0,1,0,c,a,421,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,1,,,1,250.5,745,37.7,200,0,0.005700891,0.9183065,10.79786,0.07995717,0.21524481,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,3,3,4,0,0,0,0,313,5,1,1,1,0,Kristen,f,w,1,0,0,c,a,421,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0,,,1,250.5,745,37.7,200,0,0.005700891,0.9183065,10.79786,0.07995717,0.21524481,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,4,3,4,1,0,0,1,323,6,1,0,1,0,Lakisha,f,b,1,0,0,c,a,421,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1,,,1,250.5,745,37.7,200,0,0.005700891,0.9183065,10.79786,0.07995717,0.21524481,9.864851,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Public
b,1,3,4,5,0,1,0,1,313,5,0,0,1,0,Allison,f,w,1,0,0,c,a,422,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,0,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,3,3,5,0,1,1,0,316,6,1,1,1,0,Ebony,f,b,1,0,0,c,a,422,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,3,4,5,0,0,0,0,185,1,1,0,1,1,Keisha,f,b,0,1,0,c,a,422,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,2,3,1,0,1,0,1,264,4,0,0,0,1,Kristen,f,w,0,1,0,c,s,423,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,0,some,,1,395.9,1350,,,0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,2,5,0,0,0,0,263,4,0,0,0,1,Lakisha,f,b,0,1,0,c,s,423,0.39759466,0.1801956,9.876219,0.31287277,0.030846862,8.728264,1,some,,1,395.9,1350,,,0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Public
b,1,4,4,5,0,0,0,1,313,5,1,0,1,0,Meredith,f,w,0,1,0,c,a,422,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1,5,,1,75,350,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,4,3,5,0,0,0,0,263,4,0,0,0,0,Allison,f,w,0,1,0,c,s,425,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,some,,0,,,,,0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
b,1,4,4,8,0,0,0,0,316,6,1,1,1,1,Kristen,f,w,1,0,0,c,a,424,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,1,5,,0,13,50,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,2,3,4,0,0,0,0,22,1,0,0,0,1,Lakisha,f,b,0,1,0,c,s,425,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,some,,0,,,,,0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,
b,1,4,4,9,0,1,0,1,379,6,0,1,1,1,Lakisha,f,b,1,0,0,c,a,424,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1,5,,0,13,50,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,1,9,1,1,0,0,266,4,1,1,1,1,Tanisha,f,b,1,0,1,c,s,426,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1,some,,0,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,1,3,2,5,0,1,0,1,267,4,1,1,0,1,Todd,m,w,1,0,1,c,s,426,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,0,some,,0,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,
b,1,4,3,6,0,1,0,1,263,4,1,1,0,0,Aisha,f,b,1,0,0,c,s,428,0.014516993,0.97367543,10.565582,0.11620284,0.15647578,9.718663,1,,,1,19,96,19,96,0,0.013986014,0.88973224,10.641345,0.15316391,0.12979703,9.670988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,3,3,8,0,0,0,0,313,5,1,1,1,0,Anne,f,w,1,0,0,c,a,427,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,0,8,,1,3500,2300,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,4,9,0,0,0,1,313,5,1,0,1,0,Jill,f,w,0,1,0,c,a,427,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,8,,1,3500,2300,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,3,9,0,0,0,0,337,6,1,1,1,1,Latoya,f,b,1,0,0,c,a,427,,,,,,,1,8,,1,3500,2300,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,3,5,0,1,0,0,268,4,1,1,0,0,Neil,m,w,1,0,0,c,s,428,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,,,1,19,96,19,96,0,0.013986014,0.88973224,10.641345,0.15316391,0.12979703,9.670988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,3,10,0,0,0,1,313,5,0,0,1,0,Tamika,f,b,0,1,0,c,a,427,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,1,8,,1,3500,2300,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,Private
b,1,4,4,8,0,0,0,0,316,6,1,1,1,0,Anne,f,w,1,0,0,c,a,429,0.003418689,0.9049973,10.310918,0.21380211,0.14222752,9.557964,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,1,2,3,6,0,1,0,1,365,6,1,1,1,0,Geoffrey,m,w,1,0,0,c,s,430,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0,2,,0,16.8,190,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,1,4,4,5,0,1,0,1,379,6,0,1,1,1,Latoya,f,b,1,0,0,c,a,429,,,,,,,1,some,,0,,,,,,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,1,2,3,4,0,1,0,0,22,1,1,1,0,1,Rasheed,m,b,1,0,0,c,s,430,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0,2,,0,16.8,190,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Private
b,1,3,4,6,0,0,0,0,185,1,1,0,1,0,Aisha,f,b,0,1,0,c,a,431,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,3,3,4,0,1,1,0,316,6,1,1,1,0,Allison,f,w,1,0,0,c,a,431,0.98949564,0.004863125,9.4743185,0.25740963,0.04815378,8.6976795,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,2,2,6,0,0,0,0,189,1,0,0,1,0,Carrie,f,w,0,1,0,c,a,431,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,0,2,4,0,0,0,1,13,1,0,0,1,1,Ebony,f,b,0,1,0,c,s,432,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,0,2,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,3,3,5,0,1,0,0,379,6,1,1,1,0,Kenya,f,b,1,0,0,c,a,431,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0,3,hsg,1,,,,,0,,,,,,,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,Private
b,1,4,3,4,0,0,0,0,17,1,0,0,0,1,Kristen,f,w,0,1,0,c,s,432,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,2,,0,,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,1,2,3,6,0,0,0,0,365,6,0,0,0,0,Jermaine,m,b,0,1,0,c,s,433,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,0,,,0,,840,,,0,0.003831993,0.9706214,10.962648,0.06844992,0.2659103,10.199435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,4,0,0,0,0,22,1,0,0,0,1,Laurie,f,w,0,1,0,c,s,433,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,0,,,0,,840,,,0,0.003831993,0.9706214,10.962648,0.06844992,0.2659103,10.199435,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,2,3,7,0,1,0,1,387,6,1,0,1,0,Allison,f,w,0,1,0,c,a,434,0.98935956,0.00550022,9.527484,0.27415097,0.037661508,8.706325,0,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,3,3,9,0,0,0,0,313,5,1,1,1,0,Kristen,f,w,1,0,0,c,a,434,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,0,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,4,2,7,1,0,0,1,313,5,0,0,1,0,Lakisha,f,b,0,1,0,c,a,434,0.10430054,0.8373702,10.466754,0.101334654,0.5916955,10.540329,1,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,3,4,8,0,1,0,1,313,5,0,1,1,0,Latonya,f,b,1,0,0,c,a,434,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,0,5,,1,57.6,175,57.6,175,0,,,,,,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,
b,1,4,5,6,0,0,0,1,13,1,0,0,1,1,Brad,m,w,0,1,0,c,s,435,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,1,some,,0,12,150,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,4,3,9,0,0,0,1,13,1,0,0,1,1,Leroy,m,b,0,1,0,c,s,435,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1,some,,0,12,150,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,1,3,2,12,0,1,0,1,255,3,0,1,1,0,Emily,f,w,1,0,0,c,a,436,0.014516993,0.97367543,10.565582,0.11620284,0.15647578,9.718663,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,2,2,6,0,0,0,0,189,1,0,0,1,0,Latonya,f,b,0,1,0,c,a,436,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,4,3,5,1,0,0,1,323,6,1,1,1,0,Latoya,f,b,1,0,0,c,a,436,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,4,4,7,0,0,0,1,329,6,0,0,1,0,Laurie,f,w,0,1,0,c,a,436,,,,,,,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,
b,1,4,3,14,0,0,0,0,214,3,0,1,0,0,Aisha,f,b,1,0,0,c,s,438,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,4,5,12,0,0,0,1,326,6,1,0,1,0,Allison,f,w,0,1,0,c,a,437,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,5,7,0,0,1,1,34,1,0,1,1,1,Ebony,f,b,1,0,0,c,a,437,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,3,2,3,0,0,0,1,256,3,0,0,0,1,Jermaine,m,b,0,1,0,c,s,438,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,0,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,2,3,1,0,0,0,0,13,1,0,0,0,1,Kristen,f,w,0,1,0,c,s,438,,,,,,,0,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,4,2,5,1,0,0,1,313,5,0,0,1,0,Latonya,f,b,0,1,0,c,a,437,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,4,21,0,0,0,1,34,1,1,1,1,0,Laurie,f,w,1,0,0,c,a,437,0.10295274,0.7295252,10.292552,0.23027867,0.087097056,9.384545,1,some,,0,,,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,Private
b,1,4,3,2,0,0,0,1,13,1,0,1,1,1,Laurie,f,w,1,0,0,c,s,438,0.078142256,0.88792247,10.57124,0.15390988,0.116467856,9.610659,1,,,0,,,,,0,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,
b,1,4,4,7,0,0,0,1,329,6,0,0,1,0,Anne,f,w,0,1,0,c,a,439,0.51218235,0.2988992,9.66288,0.25743797,0.035784647,8.733272,1,,,0,11.1,120,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,4,5,10,0,0,0,1,264,4,0,1,1,0,Brendan,m,w,1,0,1,c,s,440,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,1,,,1,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,1,4,5,10,0,0,0,1,13,1,0,1,0,1,Kareem,m,b,1,0,0,c,s,440,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,,,1,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,1,3,2,7,0,1,0,1,255,3,0,1,1,0,Keisha,f,b,1,0,0,c,a,439,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,0,,,0,11.1,120,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
b,1,4,2,6,0,0,1,1,374,6,0,0,1,1,Matthew,m,w,0,1,1,c,s,440,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,1,,,1,,,,,0,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
b,1,4,3,6,1,0,0,1,323,6,1,1,1,0,Meredith,f,w,1,0,0,c,a,439,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1,,,0,11.1,120,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,Private
